local_hour,total_nodes,active_nodes,avg_gpu_power_W,idle_nodes,utilization_rate,cluster_power_kW,active_power_kW,idle_power_kW,active_energy_kWh,shiftable_energy_kWh,shiftable_energy_20p_kWh,shiftable_energy_40p_kWh,snapshot_date,hour_of_day,datetime,carbon_intensity_gCO2_per_kWh,day_min_ci,day_max_ci,low_carbon_share,fossil_share,total_generation_MWh,COL,NG,NUC,OIL,OTH,SUN,WAT,WND,ci_rolling_24h,ci_rolling_7d,baseline_carbon_gCO2,optimized_carbon_gCO2,carbon_saved_gCO2,carbon_reduction_pct,baseline_carbon_kg,optimized_carbon_kg,carbon_saved_kg,optimized_carbon_20p_gCO2,carbon_saved_20p_gCO2,optimized_carbon_40p_gCO2,carbon_saved_40p_gCO2,is_green_hour,projected_annual_saving_tCO2,projected_annual_saving_20p_tCO2,projected_annual_saving_40p_tCO2
2021-08-10 12:00:00,4626,3524,635.796,1102,0.762,5783.2676,4935.236,848.0315,4935.236,1480.5708,987.0472,1974.0944,2021-08-10,12,2021-08-10 12:00:00,390.5,330.44,406.34,0.4221,0.5765,18401.0,4362.0,6247.0,7368.0,0.0,25.0,14.0,385.0,0.0,369.45,340.55,1927209.66,1838286.58,88923.08,4.61,1927.21,1838.287,88.923,1867927.6,59282.06,1808645.55,118564.11,0,292.56,195.04,390.08
2021-08-10 13:00:00,4626,3275,611.36255,1351,0.708,5682.39,4630.7217,1051.6686,4630.7217,1389.2166,926.14435,1852.2887,2021-08-10,13,2021-08-10 13:00:00,383.77,330.44,406.34,0.4279,0.5709,19024.0,4367.0,6494.0,7371.0,0.0,23.0,151.0,618.0,0.0,370.16,340.89,1777132.07,1703045.15,74086.92,4.17,1777.132,1703.045,74.087,1727740.79,49391.28,1678349.51,98782.56,0,292.56,195.04,390.08
2021-08-10 14:00:00,4626,3110,596.138,1516,0.672,5592.966,4387.3765,1205.5892,4387.3765,1316.213,877.4753,1754.9506,2021-08-10,14,2021-08-10 14:00:00,372.6,330.44,406.34,0.439,0.56,20378.0,4449.0,6962.0,7366.0,0.0,22.0,286.0,1293.0,0.0,370.48,341.1,1634736.48,1579244.94,55491.54,3.39,1634.736,1579.245,55.492,1597742.13,36994.35,1560747.77,73988.71,0,292.56,195.04,390.08
2021-08-10 15:00:00,4626,3251,595.0623,1375,0.703,5568.84,4498.5537,1070.2865,4498.5537,1349.5662,899.71075,1799.4215,2021-08-10,15,2021-08-10 15:00:00,362.45,330.44,406.34,0.4439,0.555,22013.0,4488.0,7729.0,7377.0,0.0,25.0,339.0,2055.0,0.0,370.6,341.2,1630500.79,1587301.17,43199.62,2.65,1630.501,1587.301,43.2,1601701.05,28799.74,1572901.31,57599.48,1,292.56,195.04,390.08
2021-08-10 16:00:00,4626,3206,596.1749,1420,0.693,5573.5503,4467.3037,1106.2471,4467.3037,1340.1912,893.46075,1786.9215,2021-08-10,16,2021-08-10 16:00:00,351.43,330.44,406.34,0.455,0.5438,23598.0,4554.0,8278.0,7483.0,0.0,28.0,340.0,2915.0,0.0,370.76,341.29,1569944.54,1541813.93,28130.61,1.79,1569.945,1541.814,28.131,1551190.8,18753.74,1532437.06,37507.48,1,292.56,195.04,390.08
2021-08-10 17:00:00,4626,3287,445.52185,1339,0.711,4754.9517,3636.7085,1118.243,3636.7085,1091.0126,727.34174,1454.6835,2021-08-10,17,2021-08-10 17:00:00,337.52,330.44,406.34,0.4832,0.5158,24383.0,4650.0,7927.0,7610.0,0.0,25.0,336.0,3835.0,0.0,370.9,341.34,1227461.85,1219737.48,7724.37,0.63,1227.462,1219.737,7.724,1222312.27,5149.58,1217162.69,10299.16,1,292.56,195.04,390.08
2021-08-10 18:00:00,4626,3204,366.39154,1422,0.693,4323.619,3174.9736,1148.6453,3174.9736,952.4921,634.99475,1269.9895,2021-08-10,18,2021-08-10 18:00:00,332.56,330.44,406.34,0.4908,0.5083,24951.0,4689.0,7994.0,7715.0,0.0,23.0,324.0,4206.0,0.0,370.58,341.41,1055869.22,1053849.94,2019.28,0.19,1055.869,1053.85,2.019,1054523.03,1346.19,1053176.84,2692.38,1,292.56,195.04,390.08
2021-08-10 19:00:00,4626,3766,416.0237,860,0.814,4602.764,3872.4958,730.26825,3872.4958,1161.7488,774.4992,1548.9984,2021-08-10,19,2021-08-10 19:00:00,331.53,330.44,406.34,0.4867,0.5124,25644.0,4685.0,8454.0,7805.0,0.0,25.0,334.0,4341.0,0.0,370.16,341.51,1283848.53,1282582.23,1266.3,0.1,1283.849,1282.582,1.266,1283004.33,844.2,1282160.12,1688.41,1,292.56,195.04,390.08
2022-01-19 19:00:00,4620,2898,401.82254,1722,0.627,4978.34,3574.3604,1403.9796,3574.3604,1072.3081,714.8721,1429.7441,2022-01-20,19,2022-01-19 19:00:00,292.16,290.31,322.47,0.5277,0.4714,18893.0,2733.0,6174.0,7017.0,0.0,17.0,194.0,2758.0,0.0,305.8,290.12,1044285.13,1042301.36,1983.77,0.19,1044.285,1042.301,1.984,1042962.62,1322.51,1041640.11,2645.02,0,292.56,195.04,390.08
2022-01-19 20:00:00,4620,2193,419.7332,2427,0.475,4818.054,2706.293,2111.7607,2706.293,811.88794,541.2586,1082.5172,2022-01-20,20,2022-01-19 20:00:00,298.59,290.31,322.47,0.5167,0.4819,18605.0,2742.0,6224.0,7015.0,0.0,25.0,170.0,2429.0,0.0,304.59,290.39,808072.03,801349.59,6722.44,0.83,808.072,801.35,6.722,803590.41,4481.62,799108.78,8963.25,0,292.56,195.04,390.08
2022-01-19 21:00:00,4620,2414,478.43286,2206,0.523,5023.1465,3237.2056,1785.9413,3237.2056,971.1617,647.4411,1294.8822,2022-01-20,21,2022-01-19 21:00:00,298.91,290.31,322.47,0.5175,0.4808,18387.0,2732.0,6108.0,7010.0,0.0,31.0,62.0,2444.0,0.0,303.13,290.61,967633.13,959281.14,8351.99,0.86,967.633,959.281,8.352,962065.13,5568.0,956497.14,11135.99,0,292.56,195.04,390.08
2022-01-19 22:00:00,4620,2274,465.63123,2346,0.492,4870.108,3084.5771,1785.5309,3084.5771,925.37317,616.91547,1233.8309,2022-01-20,22,2022-01-19 22:00:00,297.25,290.31,322.47,0.5138,0.4849,18553.0,2644.0,6352.0,7012.0,0.0,25.0,20.0,2500.0,0.0,301.51,290.81,916890.54,910468.45,6422.09,0.7,916.891,910.468,6.422,912609.15,4281.39,908327.76,8562.78,0,292.56,195.04,390.08
2022-01-19 23:00:00,4620,2120,476.09833,2500,0.459,4928.9673,2977.8347,1951.1327,2977.8347,893.35046,595.56696,1191.1339,2022-01-20,23,2022-01-19 23:00:00,296.84,290.31,322.47,0.5001,0.4988,19175.0,2505.0,7060.0,6997.0,0.0,20.0,0.0,2593.0,0.0,299.78,291.0,883940.45,878106.87,5833.58,0.66,883.94,878.107,5.834,880051.4,3889.05,876162.35,7778.1,0,292.56,195.04,390.08
2022-01-20 00:00:00,4620,2355,409.6478,2265,0.51,4544.691,2859.7366,1684.9543,2859.7366,857.921,571.9473,1143.8947,2022-01-20,0,2022-01-20 00:00:00,287.81,278.32,332.45,0.5091,0.4898,20059.0,2438.0,7387.0,7002.0,0.0,22.0,0.0,3210.0,0.0,298.33,291.15,823060.79,814919.12,8141.67,0.99,823.061,814.919,8.142,817633.01,5427.78,812205.23,10855.56,1,292.56,195.04,390.08
2022-01-20 01:00:00,4620,2099,366.74417,2521,0.454,4293.5596,2400.0999,1893.4598,2400.0999,720.02997,480.02,960.04,2022-01-20,1,2022-01-20 01:00:00,278.92,278.32,332.45,0.5256,0.4734,20366.0,2421.0,7221.0,7000.0,0.0,20.0,0.0,3704.0,0.0,296.99,291.35,669435.86,669003.85,432.01,0.06,669.436,669.004,0.432,669147.85,288.01,668859.84,576.02,1,292.56,195.04,390.08
2022-01-20 02:00:00,4620,2435,436.38116,2185,0.527,4564.776,2917.4197,1647.3564,2917.4197,875.22595,583.48395,1166.9679,2022-01-20,2,2022-01-20 02:00:00,278.45,278.32,332.45,0.5271,0.4724,20258.0,2416.0,7154.0,7002.0,0.0,11.0,0.0,3675.0,0.0,295.79,291.51,812355.52,812241.74,113.78,0.01,812.356,812.242,0.114,812279.66,75.86,812203.81,151.71,1,292.56,195.04,390.08
2022-01-20 03:00:00,4620,2425,592.5214,2195,0.525,5329.451,3697.9165,1631.5347,3697.9165,1109.375,739.5833,1479.1666,2022-01-20,3,2022-01-20 03:00:00,278.32,278.32,332.45,0.5298,0.4702,20138.0,2444.0,7024.0,7007.0,0.0,0.0,0.0,3663.0,0.0,294.68,291.7,1029204.12,1029204.12,0.0,0.0,1029.204,1029.204,0.0,1029204.12,0.0,1029204.12,0.0,1,292.56,195.04,390.08
2022-01-20 04:00:00,4620,2452,636.46893,2168,0.531,5558.145,3869.6958,1688.4491,3869.6958,1160.9088,773.93915,1547.8783,2022-01-20,4,2022-01-20 04:00:00,278.95,278.32,332.45,0.5351,0.4649,19309.0,2449.0,6527.0,7013.0,0.0,0.0,0.0,3320.0,0.0,293.63,291.92,1079451.64,1078720.27,731.37,0.07,1079.452,1078.72,0.731,1078964.06,487.58,1078476.48,975.16,1,292.56,195.04,390.08
2022-01-20 05:00:00,4620,2646,734.213,1974,0.573,6048.2695,4587.4224,1460.8474,4587.4224,1376.2268,917.4845,1834.969,2022-01-20,5,2022-01-20 05:00:00,278.56,278.32,332.45,0.5408,0.4584,18488.0,2417.0,6058.0,7008.0,0.0,14.0,0.0,2991.0,0.0,293.01,292.15,1277872.38,1277542.09,330.29,0.03,1277.872,1277.542,0.33,1277652.19,220.19,1277431.99,440.39,1,292.56,195.04,390.08
2022-01-20 06:00:00,4620,2597,747.73676,2023,0.562,6128.555,4615.182,1513.3732,4615.182,1384.5547,923.03644,1846.0729,2022-01-20,6,2022-01-20 06:00:00,283.78,278.32,332.45,0.5321,0.4667,18124.0,2411.0,6047.0,7009.0,0.0,22.0,0.0,2635.0,0.0,292.71,292.35,1309696.35,1302136.68,7559.67,0.58,1309.696,1302.137,7.56,1304656.57,5039.78,1299616.79,10079.56,1,292.56,195.04,390.08
2022-01-20 07:00:00,4620,2589,746.21014,2031,0.56,6126.223,4603.404,1522.819,4603.404,1381.0212,920.6808,1841.3616,2022-01-20,7,2022-01-20 07:00:00,288.89,278.32,332.45,0.5186,0.4802,18318.0,2404.0,6392.0,7011.0,0.0,23.0,0.0,2488.0,0.0,292.22,292.61,1329877.38,1315279.99,14597.39,1.1,1329.877,1315.28,14.597,1320145.79,9731.59,1310414.19,19463.19,1,292.56,195.04,390.08
2022-01-20 08:00:00,4620,2599,749.2789,2021,0.563,6144.2646,4635.9336,1508.3306,4635.9336,1390.7802,927.1867,1854.3734,2022-01-20,8,2022-01-20 08:00:00,290.74,278.32,332.45,0.5128,0.486,18482.0,2401.0,6581.0,7008.0,0.0,22.0,0.0,2470.0,0.0,291.37,292.88,1347851.33,1330577.84,17273.49,1.28,1347.851,1330.578,17.273,1336335.68,11515.65,1324820.02,23031.31,1,292.56,195.04,390.08
2022-01-20 09:00:00,4621,3189,470.33374,1432,0.69,4775.478,3658.223,1117.2551,3658.223,1097.4669,731.6446,1463.2892,2022-01-20,9,2022-01-20 09:00:00,291.94,278.32,332.45,0.5095,0.4892,18585.0,2404.0,6687.0,7011.0,0.0,25.0,0.0,2458.0,0.0,290.71,293.12,1067981.62,1053034.12,14947.5,1.4,1067.982,1053.034,14.948,1058016.62,9965.0,1048051.62,19930.0,0,292.56,195.04,390.08
2022-01-20 10:00:00,4621,1581,311.74005,3040,0.342,3909.7405,1800.4424,2109.2983,1800.4424,540.13275,360.08847,720.17694,2022-01-20,10,2022-01-20 10:00:00,290.27,278.32,332.45,0.5118,0.487,18786.0,2409.0,6739.0,7018.0,0.0,23.0,0.0,2597.0,0.0,290.04,293.36,522614.42,516159.83,6454.59,1.24,522.614,516.16,6.455,518311.36,4303.06,514008.3,8606.12,1,292.56,195.04,390.08
2022-01-20 11:00:00,4621,1575,352.06793,3046,0.341,4102.782,1986.9594,2115.8225,1986.9594,596.0878,397.39188,794.78375,2022-01-20,11,2022-01-20 11:00:00,284.22,278.32,332.45,0.5162,0.4826,19675.0,2378.0,7118.0,7026.0,0.0,22.0,0.0,3131.0,0.0,289.43,293.58,564733.6,561216.68,3516.92,0.62,564.734,561.217,3.517,562388.99,2344.61,560044.38,4689.22,1,292.56,195.04,390.08
2022-01-20 12:00:00,4621,1647,322.7956,2974,0.356,4013.5366,1919.6848,2093.8518,1919.6848,575.90546,383.93698,767.87396,2022-01-20,12,2022-01-20 12:00:00,286.43,278.32,332.45,0.5102,0.4888,21271.0,2552.0,7846.0,7034.0,0.0,20.0,0.0,3819.0,0.0,288.82,293.79,549855.32,545184.72,4670.6,0.85,549.855,545.185,4.671,546741.59,3113.73,543627.86,6227.46,1,292.56,195.04,390.08
2022-01-20 13:00:00,4621,1748,333.62625,2873,0.378,4163.536,2060.7158,2102.8203,2060.7158,618.2148,412.14316,824.2863,2022-01-20,13,2022-01-20 13:00:00,291.98,278.32,332.45,0.5133,0.4858,22668.0,3005.0,8006.0,7029.0,0.0,22.0,0.0,4606.0,0.0,288.68,294.03,601687.8,593242.99,8444.81,1.4,601.688,593.243,8.445,596057.92,5629.88,590428.05,11259.75,0,292.56,195.04,390.08
2022-01-20 14:00:00,4621,1634,339.25305,2987,0.354,4075.1902,1953.2416,2121.9487,1953.2416,585.9725,390.64832,781.29663,2022-01-20,14,2022-01-20 14:00:00,298.88,278.32,332.45,0.5065,0.4925,23551.0,3286.0,8312.0,7030.0,0.0,25.0,5.0,4893.0,0.0,288.92,294.34,583784.85,571737.25,12047.6,2.06,583.785,571.737,12.048,575753.12,8031.73,567721.39,16063.46,0,292.56,195.04,390.08
2022-01-20 15:00:00,4621,1377,326.28333,3244,0.298,3956.8438,1696.8564,2259.9875,1696.8564,509.05695,339.3713,678.7426,2022-01-20,15,2022-01-20 15:00:00,305.26,278.32,332.45,0.4913,0.5077,24091.0,3342.0,8890.0,7036.0,0.0,23.0,53.0,4747.0,0.0,289.54,294.65,517982.38,504268.39,13713.99,2.65,517.982,504.268,13.714,508839.72,9142.66,499697.06,18285.32,0,292.56,195.04,390.08
2022-01-20 16:00:00,4621,3710,405.6815,911,0.803,4404.264,3741.3008,662.96344,3741.3008,1122.3903,748.2602,1496.5204,2022-01-20,16,2022-01-20 16:00:00,314.7,278.32,332.45,0.4674,0.5317,24564.0,3349.0,9712.0,7033.0,0.0,22.0,105.0,4343.0,0.0,290.53,295.08,1177387.36,1136554.8,40832.56,3.47,1177.387,1136.555,40.833,1150165.66,27221.7,1122943.95,54443.41,0,292.56,195.04,390.08
2022-01-20 17:00:00,4621,2663,399.4902,1958,0.576,4478.3037,3072.4556,1405.848,3072.4556,921.7367,614.49115,1228.9823,2022-01-20,17,2022-01-20 17:00:00,325.84,278.32,332.45,0.4405,0.5585,24928.0,3356.0,10567.0,7037.0,0.0,23.0,157.0,3788.0,0.0,292.0,295.62,1001128.93,957328.0,43800.93,4.38,1001.129,957.328,43.801,971928.31,29200.62,942727.69,58401.24,0,292.56,195.04,390.08
2022-01-20 18:00:00,4621,3571,395.40414,1050,0.773,4476.629,3585.51,891.1189,3585.51,1075.6531,717.102,1434.204,2022-01-20,18,2022-01-20 18:00:00,331.27,278.32,332.45,0.4305,0.5685,24833.0,3384.0,10733.0,7033.0,0.0,25.0,206.0,3452.0,0.0,293.71,296.13,1187771.9,1130816.07,56955.83,4.8,1187.772,1130.816,56.956,1149801.35,37970.55,1111830.8,75941.1,0,292.56,195.04,390.08
